dataset,missing_mechanism,missing_rate,imputation,model,model_type,accuracy,f1,precision,recall,roc_auc,balanced_accuracy,f1_macro,recall_class1,pr_auc,threshold,training_time_seconds,error
polish_1year,MAR,5.0,mice,TabPFN,Foundation,0.97724039829303,0.9793379358507216,0.983901974730148,0.97724039829303,0.9965894148586456,0.9614973701512164,0.8746224070090176,0.9444444444444444,0.9577937695306152,0.0513853281736373,146.51370549201965,
polish_1year,MAR,5.0,mice,TabICL,Foundation,0.9921763869132292,0.9922108278374264,0.9922513442011668,0.9921763869132292,0.9954251588866972,0.9514847687924612,0.947506508229049,0.9074074074074074,0.9585769898179142,0.0908698067069053,6.249077081680298,
polish_1year,MAR,5.0,mice_indicator,TabPFN,Foundation,0.9900426742532006,0.9903712568330983,0.9910394720454144,0.9900426742532006,0.9964113521805829,0.968154174884944,0.9370587332446536,0.9444444444444444,0.9540827100585212,0.0892998874187469,323.5273082256317,
polish_1year,MAR,5.0,mice_indicator,TabICL,Foundation,0.992887624466572,0.992887624466572,0.992887624466572,0.992887624466572,0.9949252136752136,0.951854591277668,0.951854591277668,0.9074074074074074,0.95806179748687,0.1257556527853012,13.398021936416626,
polish_1year,MAR,5.0,none,TabPFN,Foundation,0.9637268847795164,0.9687542295764618,0.9791713313237091,0.9637268847795164,0.9957401928555776,0.9544707429322814,0.8237432618778989,0.9444444444444444,0.9547526348175276,0.0314864553511142,146.0395245552063,
polish_1year,MAR,5.0,none,TabICL,Foundation,0.9786628733997156,0.980115459403777,0.9828727172686772,0.9786628733997156,0.9938568376068376,0.935568704799474,0.8753678686664539,0.8888888888888888,0.9288541904829924,0.0440094992518425,6.385233402252197,
polish_1year,MAR,10.0,mean,TabPFN,Foundation,0.9708392603129444,0.9743574911330032,0.9820774317872576,0.9708392603129444,0.9943293885601578,0.9670584045584044,0.8509341504725703,0.9629629629629628,0.9240575346599272,0.0456431545317173,146.39438676834106,
polish_1year,MAR,10.0,mean,TabICL,Foundation,0.9153627311522048,0.9348420110150092,0.9692707492776642,0.9153627311522048,0.9835155051501204,0.9115439403900942,0.7028777425570265,0.9074074074074074,0.8504533802335272,0.0194586310535669,6.310201406478882,
polish_1year,MAR,10.0,median,TabPFN,Foundation,0.9864864864864864,0.9870834615597728,0.988268599006854,0.9864864864864864,0.9932884067499452,0.9574156256848564,0.9166404029120004,0.925925925925926,0.9325347068249508,0.07275390625,146.4640245437622,
polish_1year,MAR,10.0,median,TabICL,Foundation,0.9231863442389758,0.9379393342748724,0.960762188711372,0.9231863442389758,0.9028394148586456,0.8178281832127986,0.6859737939249553,0.7037037037037037,0.5476807875993701,0.0410288870334625,6.330720663070679,
polish_1year,MAR,10.0,knn,TabPFN,Foundation,0.9800853485064012,0.9815669829960164,0.9846560643146702,0.9800853485064012,0.988802596975674,0.9540872233179926,0.8854089046199702,0.925925925925926,0.9066224204283774,0.0581342130899429,146.70832753181458,
polish_1year,MAR,10.0,knn,TabICL,Foundation,0.9438122332859176,0.953492443000006,0.970725297620892,0.9438122332859176,0.9646271641463948,0.8996685294762218,0.7540493920652951,0.8518518518518519,0.7980029826961567,0.0354329831898212,6.237171411514282,
polish_1year,MAR,10.0,mice,TabPFN,Foundation,0.9886201991465148,0.9882980966869328,0.9882102424492548,0.9886201991465148,0.9961031667762436,0.8962990357221126,0.9186165979306852,0.7962962962962963,0.9422746516227783,0.1395433992147445,146.39190316200256,
polish_1year,MAR,10.0,mice,TabICL,Foundation,0.9829302987197724,0.9838652885126098,0.9856752829409676,0.9829302987197724,0.9920556651325882,0.9466770764847688,0.8971783777195441,0.9074074074074074,0.9186045729182358,0.0598358921706676,6.228031396865845,
polish_1year,MAR,10.0,mice_indicator,TabPFN,Foundation,0.97724039829303,0.9793379358507216,0.983901974730148,0.97724039829303,0.9952060048213894,0.9614973701512164,0.8746224070090176,0.9444444444444444,0.9381601664055146,0.0705961287021637,323.441219329834,
polish_1year,MAR,10.0,mice_indicator,TabICL,Foundation,0.9779516358463728,0.9797926040358802,0.9836384851235748,0.9779516358463728,0.9937952005259696,0.9529777558623712,0.8758979644715001,0.925925925925926,0.9296930874969632,0.0499533638358116,13.44324827194214,
polish_1year,MAR,10.0,none,TabPFN,Foundation,0.9779516358463728,0.97992097461656,0.9842135426962824,0.9779516358463728,0.9956169186938416,0.9618671926364234,0.8776729056684264,0.9444444444444444,0.9521833491869136,0.06494140625,146.1528353691101,
